11,0,1,2,3,4,5,6,7
125452,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_93,train,does tripadvisor share my trip location and details with advertisers?,"When you do so, you are sharing information with those sites, and the information you share will be governed by their privacy policies.",Relevant
125455,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_96,train,does tripadvisor share my trip location and details with advertisers?,"We may share your personal information within the TripAdvisor Media Group, as well as with our parent companies and domestic and international corporate affiliate companies and websites.",Relevant
125457,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_98,train,does tripadvisor share my trip location and details with advertisers?,"To the extent that our parent company and corporate affiliates have access to your information, they will follow practices that are at least as restrictive as the practices described in this Privacy Policy.",Relevant
125459,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_100,train,does tripadvisor share my trip location and details with advertisers?,"We also may share your information if we believe, in our sole discretion, that such disclosure is necessary",Relevant
125460,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_101,train,does tripadvisor share my trip location and details with advertisers?,"To comply with legitimate and enforceable subpoenas, court orders, or other legal process; to establish or exercise our legal rights; to defend against legal claims; or as otherwise required by law.",Relevant
125466,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_107,train,does tripadvisor share my trip location and details with advertisers?,"Additionally, if you choose to participate in our member-to-member communications programs, other TripAdvisor members may contact you by using TripAdvisor as an intermediary; however, TripAdvisor will not share your email address with any other members nor display it any public manner.",Relevant
125469,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_110,train,does tripadvisor share my trip location and details with advertisers?,"We also may share aggregate or anonymous information with third parties, including advertisers and investors.",Relevant
125470,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_111,train,does tripadvisor share my trip location and details with advertisers?,"For example, we may tell our advertisers the number of visitors our Website receives or the most popular hotels and vacation destinations.",Relevant
125471,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_112,train,does tripadvisor share my trip location and details with advertisers?,This information does not contain any personal information and is used to develop content and services we hope you will find of interest.,Relevant
125521,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_35,TripAdvisor Hotels Flights Restaurants Attractions _18_35_0,train,what is being collected?,We receive and store any information you enter on our Website or give us in any other way.,Relevant
125592,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_35,TripAdvisor Hotels Flights Restaurants Attractions _18_35_71,train,what is being collected?,"TripAdvisor uses the information we collect about you for the following general purposes: for registration and to manage your account, including to allow your access to and use of our site; to communicate with you in general, including to provide information about TripAdvisor and invitations from the TripAdvisor community; to enable us to publish your reviews, forum posts, and other content to the TripAdvisor community; to facilitate your booking of travel reservations; to respond to your questions and comments; to measure interest in and improve our products, services, and Website; to notify you about special offers and products or services available from us or our partners that may be of interest to you; to otherwise customize your experience with TripAdvisor, including customizing the ads shown to you; to solicit information from you, including through surveys; to resolve disputes or troubleshoot problems; to prevent potentially prohibited or illegal activities; to enforce our Terms of Use; and as otherwise described to you at the point of collection.",Relevant
125683,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_36,TripAdvisor Hotels Flights Restaurants Attractions _18_36_0,train,how is my data used?,We receive and store any information you enter on our Website or give us in any other way.,Relevant
125754,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_36,TripAdvisor Hotels Flights Restaurants Attractions _18_36_71,train,how is my data used?,"TripAdvisor uses the information we collect about you for the following general purposes: for registration and to manage your account, including to allow your access to and use of our site; to communicate with you in general, including to provide information about TripAdvisor and invitations from the TripAdvisor community; to enable us to publish your reviews, forum posts, and other content to the TripAdvisor community; to facilitate your booking of travel reservations; to respond to your questions and comments; to measure interest in and improve our products, services, and Website; to notify you about special offers and products or services available from us or our partners that may be of interest to you; to otherwise customize your experience with TripAdvisor, including customizing the ads shown to you; to solicit information from you, including through surveys; to resolve disputes or troubleshoot problems; to prevent potentially prohibited or illegal activities; to enforce our Terms of Use; and as otherwise described to you at the point of collection.",Relevant
125981,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_37,TripAdvisor Hotels Flights Restaurants Attractions _18_37_136,train,how secure is this app?,"We want you to feel confident about using TripAdvisor, and we are committed to protecting the information we collect.",Relevant
125982,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_37,TripAdvisor Hotels Flights Restaurants Attractions _18_37_137,train,how secure is this app?,"While no website can guarantee security, we have implemented appropriate administrative, technical, and physical security procedures to help protect the personal information you provide to us.",Relevant
125983,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_37,TripAdvisor Hotels Flights Restaurants Attractions _18_37_138,train,how secure is this app?,"For example, only authorized employees are permitted to access personal information, and they only may do so for permitted business functions.",Relevant
